,expected_goals_(xg)_diff,total_shots_diff,big_chances_diff,big_chances_missed_diff,accurate_passes_diff,accurate_passes_percentage_diff,fouls_committed_diff,offsides_diff,corners_diff,shots_off_target_diff,shots_on_target_diff,blocked_shots_diff,hit_woodwork_diff,shots_inside_box_diff,shots_outside_box_diff,xg_open_play_diff,xg_set_play_diff,xg_on_target_(xgot)_diff,passes_diff,own_half_diff,opposition_half_diff,accurate_long_balls_diff,accurate_long_balls_percentage_diff,accurate_crosses_diff,accurate_crosses_percentage_diff,throws_diff,yellow_cards_diff,red_cards_diff,tackles_won_diff,tackles_won_percentage_diff,interceptions_diff,blocks_diff,clearances_diff,keeper_saves_diff,duels_won_diff,ground_duels_won_diff,ground_duels_won_percentage_diff,aerial_duels_won_diff,aerial_duels_won_percentage_diff,successful_dribbles_diff,successful_dribbles_percentage_diff,score_diff,posession_diff,odds_sum,xg_penalty_diff,odds_predict,std_0,std_1,std_2,median_0,median_1,median_2,75_0,75_1,75_2,skew_0,skew_1,skew_2,kurtosis_0,kurtosis_1,kurtosis_2,range_0,range_1,range_2,mean_0,mean_1,mean_2,cv_odds,target,home_form_goals_scored,home_form_goals_conceded,home_form_goal_difference,home_form_wins,home_form_draws,home_form_losses,home_form_points_gained,home_form_win_ratio,home_form_draw_ratio,home_form_loss_ratio,home_form_win_streak,home_form_loss_streak,home_form_winless_streak,home_form_average_goals_scored,home_form_average_goals_conceded,home_form_clean_sheets,home_form_failed_to_score,home_form_scoring_ratio,home_form_conceding_ratio,away_form_goals_scored,away_form_goals_conceded,away_form_goal_difference,away_form_wins,away_form_draws,away_form_losses,away_form_points_gained,away_form_win_ratio,away_form_draw_ratio,away_form_loss_ratio,away_form_win_streak,away_form_loss_streak,away_form_winless_streak,away_form_average_goals_scored,away_form_average_goals_conceded,away_form_clean_sheets,away_form_failed_to_score,away_form_scoring_ratio,away_form_conceding_ratio,np_xg_diff,efficiency_metric_diff,aggression_factor_diff,off_def_balance_diff,overall_form_diff,home_form_efficiency,away_form_efficiency,shot_quality,np_xg_conversion_ratio,shot_quality_on_target,xg_shot_quality,open_play_xg_efficiency,odds_variability,predictability_index,discipline_score,set_play_efficiency,possession_efficiency,goal_conversion_ratio,possession_conversion,possession_territory,possession_effectiveness,possession_discipline,pass_efficiency,xg_per_pass,crossing_efficiency,crossing_xg_efficiency,opposition_half_pass_efficiency,big_chance_creation
1565,-0.27,-6.0,0.0,-1.0,-148.0,-0.1499999999999999,-2.0,-1.0,-3.0,-2.0,-1.0,-3.0,0.0,-4.0,-2.0,0.35,-0.63,0.5700000000000001,-154.0,-88.0,-60.0,-3.0,0.06,-1.0,-0.0899999999999999,-7.0,-1.0,0.0,2.0,0.2099999999999999,-1.0,3.0,11.0,2.0,6.0,4.0,0.1599999999999999,2.0,0.12,1.0,0.2699999999999999,1.0,-34.0,1.0908230842005675,0.0,1,0.1095392544506611,0.0321508472034888,0.3076016092285604,3.5,1.51,7.0,3.6,1.547979797979798,7.0,0.561021184887044,0.1546155465868719,0.196980499374887,-0.1997582139400768,-0.3251155316876888,-0.5692635478421773,0.4500000000000002,0.1333333333333335,1.0,3.490080213903743,1.5214660894660896,6.922499999999999,0.6942700462416359,1,6,6,0,2,2,1,8,0.4,0.4,0.2,1,0,0,1.2,1.2,2,2,0.6,0.6,11,19,-8,0,0,5,0,0.0,0.0,1.0,0,5,5,2.2,3.8,0,2,0.6,1.0,-0.27,0.045000000000000005,-3.0,1.0,8,1.0,0.5789473684210527,0.045000000000000005,-3.7037037037037033,-0.5700000000000001,-2.111111111111111,-0.05833333333333333,0.44929171088271025,1.4403617229540635,2.0,0.105,0.007941176470588236,-3.7037037037037033,0.007941176470588236,1.4666666666666666,-0.0,0.058823529411764705,0.03896103896103896,0.0017532467532467534,1.0,0.27,0.1,-0.0
1566,-0.89,-8.0,-1.0,0.0,-109.0,-0.15,-2.0,-3.0,0.0,-6.0,-1.0,-1.0,-1.0,-5.0,-3.0,-0.8,-0.09,-0.92,-107.0,-59.0,-50.0,-1.0,-0.2799999999999999,-2.0,-0.2,-2.0,-1.0,1.0,-2.0,-0.17,5.0,1.0,11.0,-1.0,-1.0,1.0,0.04,-2.0,-0.1999999999999999,0.0,-0.3,-2.0,-32.0,1.072670807453416,0.0,2,0.8455767262643882,3.2195731036162365,0.00730063264765,11.5,30.0,1.05,12.125,34.0,1.0572916666666667,0.1811152653449091,-0.1704810486932893,0.6288949087990112,-0.9080639640080196,-0.7602194855170805,0.553811607831022,3.0,12.0,0.0314285714285713,11.6,31.05263157894737,1.052779761904762,1.0336321281876544,2,12,12,0,2,1,2,7,0.4,0.2,0.4,0,2,3,2.4,2.4,2,2,0.6,0.6,4,12,-8,1,0,4,3,0.2,0.0,0.8,0,2,2,0.8,2.4,1,3,0.4,0.8,-0.89,0.11125,-2.0,-2.0,4,1.0,0.3333333333333333,0.11125,2.247191011235955,0.92,1.0337078651685394,0.1,4.072450462528274,0.9674621876870022,-1.0,0.09,0.0278125,2.247191011235955,0.0278125,1.18,0.03125,0.0625,0.07476635514018691,0.008317757009345795,0.5,0.445,0.16,0.125
1567,-0.33,-3.0,0.0,0.0,-76.0,-0.0499999999999999,5.0,0.0,-1.0,-1.0,0.0,-2.0,1.0,-3.0,0.0,-0.1099999999999999,-0.22,0.14,-81.0,-47.0,-29.0,-10.0,-0.31,-3.0,-0.27,-2.0,0.0,0.0,6.0,0.5700000000000001,3.0,1.0,2.0,0.0,-2.0,-2.0,-0.05,0.0,-0.0999999999999999,0.0,-0.0499999999999999,0.0,-22.0,1.0719814241486068,0.0,0,0.055843047102571,0.1138237904993796,0.0633812511065641,2.4,3.8,2.55,2.5,3.9,2.60625,-0.060914737297214,-0.7095507209996762,-0.5084404782240128,-0.4855610441519116,0.1773066894691495,-0.6255603296463867,0.2238095238095239,0.4473684210526314,0.2250000000000001,2.427667748917749,3.782044534412955,2.55034965034965,0.2635394870308618,2,5,10,-5,0,2,3,2,0.0,0.4,0.6,0,2,5,1.0,2.0,0,2,0.6,1.0,7,7,0,1,3,1,6,0.2,0.6,0.2,1,0,0,1.4,1.4,0,0,1.0,1.0,-0.33,0.11,5.0,6.0,-4,0.5,1.0,0.11,-0.0,0.0,-0.42424242424242425,0.03666666666666663,0.23304808870851473,3.7944977857640554,0.0,0.02,0.015000000000000001,-0.0,0.015000000000000001,1.6206896551724137,-0.0,-0.22727272727272727,0.037037037037037035,0.004074074074074075,-0.0,0.11,0.10344827586206896,-0.0
1568,0.7400000000000001,8.0,3.0,2.0,1.0,0.05,4.0,2.0,7.0,1.0,3.0,4.0,0.0,6.0,2.0,0.69,0.06,1.7,-12.0,-38.0,39.0,-4.0,0.0,2.0,0.2,-8.0,0.0,0.0,0.0,0.17,1.0,-4.0,-1.0,-2.0,-6.0,-6.0,-0.2199999999999999,0.0,0.0,-1.0,-0.1699999999999999,1.0,-2.0,1.065700483091787,0.0,1,0.4290906081470438,0.0108619803849829,2.26439837484485,7.5,1.125,23.0,7.8125,1.1428571428571428,26.0,-0.0955102517820853,0.0934104573628833,-0.518767052498079,-0.6013100191141576,-1.3184922265634478,-0.1840930480452054,1.6999999999999993,0.0317460317460316,9.0,7.422499999999999,1.127903828197946,23.65,1.0672156343810308,1,4,9,-5,1,1,3,4,0.2,0.2,0.6,0,1,1,0.8,1.8,1,2,0.6,0.8,7,5,2,3,0,2,9,0.6,0.0,0.4,1,0,0,1.4,1.0,1,2,0.6,0.8,0.7400000000000001,0.09250000000000001,4.0,1.0,-5,0.4444444444444444,1.4,0.09250000000000001,1.351351351351351,0.5666666666666667,2.297297297297297,0.08625,2.7043509633768767,0.937017757034627,0.0,0.02,-0.37000000000000005,1.351351351351351,-0.37000000000000005,-0.9743589743589743,-1.5,-2.0,-0.6666666666666666,-0.061666666666666675,1.5,0.37000000000000005,0.20512820512820512,0.375
1569,0.8899999999999999,2.0,1.0,-1.0,-19.0,-0.0499999999999999,-5.0,5.0,0.0,-2.0,2.0,2.0,0.0,-1.0,3.0,1.17,-0.29,1.34,-15.0,-26.0,7.0,10.0,0.04,-1.0,-0.1099999999999999,-9.0,-2.0,0.0,5.0,0.0,-3.0,-2.0,-1.0,0.0,12.0,13.0,0.55,-1.0,-0.06,0.0,0.3299999999999999,2.0,-4.0,1.0636802810715853,0.0,1,0.5948452155391578,0.0108147163071706,2.4509019595293715,9.0,1.1,23.0,9.8,1.1111111111111112,26.0,-0.4167791569484391,0.3630971603465983,-0.1211928183244031,-0.6955047684505034,-0.0088613674385116,-0.628699112319226,2.0,0.0416666666666667,9.0,9.220588235294118,1.099420677361854,23.41176470588235,1.0051981979151416,1,4,12,-8,2,0,3,6,0.4,0.0,0.6,0,2,2,0.8,2.4,1,2,0.6,0.8,8,10,-2,1,1,3,4,0.2,0.2,0.6,1,0,0,1.6,2.0,0,0,1.0,1.0,0.8899999999999999,0.44499999999999995,-7.0,5.0,2,0.3333333333333333,0.8,0.44499999999999995,2.247191011235955,0.67,1.5056179775280902,0.585,3.0565618913757,0.9948286836109306,2.5,-0.028999999999999998,-0.22249999999999998,2.247191011235955,-0.22249999999999998,-3.7142857142857144,-0.25,1.25,-0.13333333333333333,-0.05933333333333333,-2.0,-0.8899999999999999,0.2857142857142857,0.5
1570,0.5800000000000001,4.0,2.0,2.0,130.0,0.0999999999999999,-6.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.8700000000000001,-0.29,0.92,135.0,53.0,77.0,9.0,0.46,2.0,0.0,3.0,-1.0,0.0,5.0,0.2999999999999999,1.0,0.0,-9.0,-3.0,17.0,17.0,0.54,0.0,0.0,6.0,0.67,0.0,32.0,1.0794216566949122,0.0,1,0.0572058800193408,0.0478779132051581,0.1978306459628595,2.65,2.1,4.427272727272728,2.7375,2.15,4.6,0.5631575278031039,0.2765279068434854,-0.0828182979901377,-0.7593881364403625,-1.1883132567164345,-0.3897630355248114,0.1999999999999997,0.1500000000000003,0.75,2.6748366013071894,2.102039072039072,4.438215488215488,0.397626028054758,1,13,10,3,3,0,2,9,0.6,0.0,0.4,0,1,1,2.6,2.0,1,1,0.8,0.8,8,10,-2,1,1,3,4,0.2,0.2,0.6,0,2,2,1.6,2.0,0,1,0.8,1.0,0.5800000000000001,0.14500000000000002,-7.0,-1.0,5,1.3,0.8,0.14500000000000002,0.0,0.46,1.586206896551724,0.21750000000000003,0.3029144391873584,2.5149259088801093,6.0,-0.026363636363636363,0.018125000000000002,0.0,0.018125000000000002,0.6883116883116883,0.0625,-0.1875,0.02962962962962963,0.004296296296296297,1.0,0.29000000000000004,0.05194805194805195,0.5
1571,-0.6499999999999999,-8.0,-2.0,-2.0,-229.0,-0.2099999999999999,2.0,1.0,-2.0,-3.0,-4.0,-1.0,0.0,-6.0,-2.0,-0.53,-0.12,-1.2,-231.0,-96.0,-133.0,-13.0,-0.45,-4.0,-0.44,3.0,0.0,0.0,4.0,0.22,-3.0,1.0,6.0,4.0,-4.0,2.0,0.06,-6.0,-0.42,0.0,-0.0999999999999999,0.0,-44.0,1.0658385093167704,0.0,2,0.052984506596396,0.6370782918919778,0.029847819083473,2.8,9.2,1.6666666666666663,2.825174825174825,9.5,1.6942307692307692,1.2180313761649937,-0.705996823850457,-0.1893625697058059,1.1170651280949988,-0.7237510482212444,-0.5089254047587097,0.2000000000000001,2.2,0.1068376068376069,2.7982167832167835,9.0475,1.6639700854700856,0.8916427366271161,0,8,7,1,1,3,1,6,0.2,0.6,0.2,0,0,3,1.6,1.4,1,2,0.6,0.8,15,4,11,4,0,1,12,0.8,0.0,0.2,2,0,0,3.0,0.8,2,0,1.0,0.6,-0.6499999999999999,0.08124999999999999,2.0,4.0,-6,1.1428571428571428,3.75,0.08124999999999999,-0.0,0.3,1.8461538461538463,0.06625,0.7199106175718468,1.1215254259601497,0.0,0.008,0.01477272727272727,-0.0,0.01477272727272727,0.7218045112781954,0.045454545454545456,-0.045454545454545456,0.03463203463203463,0.0028138528138528136,1.0,0.16249999999999998,0.06015037593984962,0.25
1572,-0.76,-3.0,-2.0,-2.0,-25.0,0.0299999999999999,1.0,1.0,-1.0,-3.0,0.0,0.0,0.0,-2.0,-1.0,-0.84,0.08,0.2,-41.0,-11.0,-14.0,-2.0,0.0,-2.0,-0.1699999999999999,-2.0,-1.0,0.0,-2.0,0.04,-2.0,0.0,2.0,1.0,-10.0,-4.0,-0.1599999999999999,-6.0,-0.42,0.0,0.0,1.0,-8.0,1.0729638009049776,0.0,1,0.0940276472870893,0.0213028000659848,0.3896793553679743,3.4,1.6,6.5,3.5,1.6153846153846154,7.0,-0.3537632115347832,0.560809508381177,-0.9416318051136504,-1.0063753467104049,-0.2992300619247294,0.7517113323775737,0.2999999999999998,0.0756302521008402,1.5,3.382874331550802,1.5941366992140988,6.57,0.6465847459137843,1,7,12,-5,0,1,4,1,0.0,0.2,0.8,0,4,5,1.4,2.4,0,2,0.6,1.0,3,5,-2,1,1,3,4,0.2,0.2,0.6,0,1,2,0.6,1.0,2,4,0.2,0.6,-0.76,0.25333333333333335,0.0,-2.0,-3,0.5833333333333334,0.6,0.25333333333333335,-1.3157894736842106,0.0,-0.2631578947368421,0.27999999999999997,0.5050098027210485,1.5465876767425937,-1.0,-0.02666666666666667,0.095,-1.3157894736842106,0.095,0.7857142857142857,0.25,-0.125,0.07317073170731707,0.018536585365853658,-0.0,0.38,0.21428571428571427,0.6666666666666666
1573,0.36,10.0,1.0,1.0,357.0,0.53,0.0,0.0,7.0,4.0,1.0,5.0,0.0,5.0,5.0,0.0299999999999999,0.33,0.7999999999999999,356.0,99.0,258.0,8.0,0.6,12.0,0.44,-3.0,0.0,0.0,-4.0,0.05,-4.0,-7.0,-16.0,-1.0,3.0,-6.0,-0.3,9.0,0.52,0.0,-0.08,0.0,74.0,1.08,0.0,1,0.148788971011755,0.0123390080654667,1.247747971346778,4.0,1.3333333333333333,12.5,4.064473684210526,1.3333333333333333,13.875,0.9271853505829514,-0.127436641294586,0.6519493561456622,1.064353411496704,2.112729163397977,-0.6240830699873205,0.6000000000000005,0.0636363636363637,4.0,3.977631578947368,1.3336622103386808,12.825,0.9810413521785164,1,12,10,2,4,0,1,12,0.8,0.0,0.2,0,1,1,2.4,2.0,1,0,1.0,0.8,12,11,1,2,2,1,8,0.4,0.4,0.2,0,1,3,2.4,2.2,0,0,1.0,1.0,0.36,0.036,0.0,-4.0,4,1.2,1.0909090909090908,0.036,0.0,0.7999999999999999,2.2222222222222223,0.0029999999999999897,1.4088759504239998,1.019325024148456,0.0,0.022000000000000002,0.004864864864864865,0.0,0.004864864864864865,0.38372093023255816,0.013513513513513514,0.0,0.028089887640449437,0.0010112359550561798,0.08333333333333333,0.03,0.03875968992248062,0.1
1574,1.2,12.0,1.0,1.0,292.0,0.24,0.0,-1.0,6.0,4.0,2.0,6.0,0.0,8.0,4.0,1.14,0.06,0.96,296.0,106.0,186.0,-3.0,0.31,1.0,0.08,10.0,0.0,0.0,0.0,0.12,-1.0,-5.0,-13.0,-1.0,-5.0,1.0,0.04,-6.0,-0.5,3.0,-0.22,1.0,58.0,1.0478432178295605,0.0,1,2.2106277389013287,0.0055059659689037,28.095373284581928,15.5,1.0303030303030305,78.5,18.0,1.0303030303030305,107.25,-0.0715335421257155,-1.006636066362946,0.6777334091364795,-1.1295882357915563,0.4154751982993026,-0.359841146971728,7.0,0.0205627705627706,105.0,15.525,1.0277532467532466,85.5,1.3003367227009055,1,8,1,7,3,1,1,10,0.6,0.2,0.2,1,0,0,1.6,0.2,4,2,0.6,0.2,6,2,4,3,2,0,11,0.6,0.4,0.0,1,0,0,1.2,0.4,3,1,0.8,0.4,1.2,0.09999999999999999,0.0,-3.0,-1,8.0,3.0,0.09999999999999999,0.8333333333333334,0.48,0.8,0.09499999999999999,30.311506989452162,0.7690315766234137,0.0,0.02,0.020689655172413793,0.8333333333333334,0.020689655172413793,0.5698924731182796,0.017241379310344827,0.0,0.04054054054054054,0.004054054054054054,2.0,1.2,0.06451612903225806,0.08333333333333333
1575,0.29,5.0,1.0,1.0,185.0,0.14,-2.0,2.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,0.27,0.02,0.98,177.0,121.0,64.0,9.0,0.2399999999999999,1.0,0.17,8.0,0.0,0.0,-2.0,-0.11,-2.0,0.0,-3.0,-2.0,1.0,-1.0,-0.06,2.0,0.5,0.0,-0.6699999999999999,1.0,32.0,1.0666666666666669,0.0,1,0.3084639363037437,0.0126143249709633,1.3453624047073711,5.0,1.25,15.0,5.3125,1.25,16.0,0.423572554895418,-0.3673148710495848,-0.1823329286926734,-1.197111124426984,-1.7242546196775017,-0.6857544031012481,0.9000000000000004,0.0277777777777776,5.0,5.01,1.2389698340874813,14.7,1.0034542417195282,1,10,1,9,3,1,1,10,0.6,0.2,0.2,1,0,0,2.0,0.2,4,2,0.6,0.2,3,5,-2,1,2,2,5,0.2,0.4,0.4,0,1,4,0.6,1.0,1,2,0.6,0.8,0.29,0.057999999999999996,-2.0,-2.0,5,10.0,0.6,0.057999999999999996,3.4482758620689657,0.32666666666666666,3.3793103448275863,0.054000000000000006,1.666440665982078,0.9965576489929336,0.0,0.0016666666666666668,0.0090625,3.4482758620689657,0.0090625,1.890625,0.03125,-0.0625,0.02824858757062147,0.001638418079096045,3.0,0.29,0.078125,0.2
1576,1.26,9.0,1.0,0.0,-157.0,-0.1099999999999999,-3.0,0.0,0.0,3.0,4.0,2.0,0.0,6.0,3.0,0.47,0.01,1.2,-169.0,-129.0,-28.0,3.0,0.06,1.0,-0.1,-5.0,1.0,0.0,2.0,0.29,5.0,-2.0,-6.0,-3.0,-2.0,-1.0,-0.04,-1.0,-0.06,-3.0,-0.06,1.0,-36.0,1.0695488721804511,0.79,1,0.1416276631538281,0.0182433578955862,0.6417748826496719,4.0,1.4,9.5,4.165384615384615,1.4,10.0,0.0138144079458781,-1.588858724220501,-0.5366140710455893,-0.6415097901130218,1.7695618187953457,-0.7287585687607789,0.5,0.0666666666666666,2.0,4.000192307692307,1.388645800106326,9.275,0.8326746942983985,0,8,6,2,3,1,1,10,0.6,0.2,0.2,1,0,0,1.6,1.2,2,0,1.0,0.6,11,8,3,3,1,1,10,0.6,0.2,0.2,2,0,0,2.2,1.6,1,1,0.8,0.8,0.47,0.05222222222222222,-2.0,5.0,0,1.3333333333333333,1.375,0.05222222222222222,2.127659574468085,0.3,0.9523809523809523,0.05222222222222222,0.8016459036990862,1.20094919041894,-3.0,0.0033333333333333335,-0.013055555555555555,0.7936507936507936,-0.013055555555555555,4.607142857142857,-0.027777777777777776,0.08333333333333333,-0.05325443786982249,-0.0027810650887573965,4.0,0.47,-0.32142857142857145,0.1111111111111111
1577,0.21,1.0,1.0,0.0,-170.0,-0.09,2.0,-2.0,7.0,-2.0,-1.0,4.0,-1.0,0.0,1.0,0.19,0.01,-0.29,-170.0,-118.0,-52.0,9.0,0.13,0.0,-0.21,-9.0,0.0,0.0,0.0,0.08,2.0,-4.0,-2.0,-1.0,-4.0,-5.0,-0.18,1.0,0.12,-1.0,-0.1999999999999999,-1.0,-34.0,1.0827067669172932,0.0,2,0.1017212967977808,0.4240093756242708,0.0165103416752018,3.8,9.5,1.4,3.975,10.0,1.419166666666667,0.8907085310341325,0.1057192232026826,1.3634715356900875,-0.7942885455610029,-1.6015399067951142,0.223276516999257,0.2999999999999998,1.0,0.0444444444444445,3.825,9.47222222222222,1.410098039215686,0.8490875127638661,0,6,4,2,2,2,1,8,0.4,0.4,0.2,1,0,0,1.2,0.8,2,1,0.8,0.6,8,6,2,2,2,1,8,0.4,0.4,0.2,0,0,3,1.6,1.2,1,1,0.8,0.8,0.21,0.21,2.0,1.0,0,1.5,1.3333333333333333,0.21,-4.761904761904762,0.29,-1.380952380952381,0.19,0.5422410140972534,1.1777349036083435,0.0,0.000625,-0.006176470588235294,-4.761904761904762,-0.006176470588235294,2.269230769230769,-0.029411764705882353,-0.058823529411764705,-0.0058823529411764705,-0.0012352941176470588,0.0,0.0,-0.019230769230769232,1.0
1578,-0.92,-8.0,-1.0,-1.0,-81.0,-0.1,2.0,1.0,-5.0,-4.0,-1.0,-3.0,0.0,-5.0,-3.0,-0.4599999999999999,-0.4599999999999999,-0.12,-78.0,-80.0,-1.0,1.0,0.03,-4.0,-0.33,9.0,2.0,0.0,2.0,0.2099999999999999,-5.0,3.0,4.0,0.0,-5.0,-3.0,-0.1,-2.0,-0.15,-2.0,-0.2699999999999999,-1.0,-16.0,1.0683040935672516,0.0,2,0.1808971128351659,1.082977149423218,0.0189300867958012,4.75,12.5,1.2857142857142856,4.95,13.0,1.3,0.0559911557741787,-0.3380328675817423,-0.8787384115285338,-1.1670607955118175,-0.7047091412742366,-0.7145091891857271,0.5,4.0,0.05,4.736111111111111,12.27777777777778,1.2828924162257496,0.9293424394565948,2,7,8,-1,2,0,3,6,0.4,0.0,0.6,0,2,2,1.4,1.6,0,2,0.6,1.0,9,5,4,2,2,1,8,0.4,0.4,0.2,0,0,1,1.8,1.0,1,1,0.8,0.8,-0.92,0.115,4.0,4.0,-2,0.875,1.8,0.115,1.0869565217391304,0.12,0.13043478260869565,0.05749999999999999,1.2828043490541852,1.07602962863153,1.0,0.11499999999999998,0.0575,1.0869565217391304,0.0575,80.0,0.0625,-0.125,0.10256410256410256,0.011794871794871795,0.25,0.23,8.0,0.125
1579,-0.74,-2.0,-2.0,-1.0,-61.0,0.03,0.0,-1.0,0.0,1.0,-2.0,-1.0,0.0,-2.0,0.0,-0.76,0.02,-0.49,-79.0,-92.0,31.0,14.0,0.6,-2.0,-0.3299999999999999,-3.0,0.0,0.0,-6.0,-0.5800000000000001,4.0,1.0,-3.0,1.0,-1.0,3.0,0.1,-4.0,-0.3999999999999999,2.0,0.25,-1.0,-14.0,1.0767441860465117,0.0,2,0.0763681909679414,0.1971674415313035,0.0309383030348872,3.225,6.0,1.6666666666666663,3.3,6.0,1.7,0.6011020716773725,-1.2157717778896973,-0.3078241401353997,-0.0790547699592525,-0.2758242780781841,-0.6592846842811997,0.2999999999999998,0.5,0.1068376068376069,3.2403846153846154,5.875,1.670652696976226,0.6045766064968919,2,3,7,-4,2,0,3,6,0.4,0.0,0.6,1,0,0,0.6,1.4,2,2,0.6,0.6,8,7,1,2,1,2,7,0.4,0.2,0.4,0,0,3,1.6,1.4,1,2,0.6,0.8,-0.74,0.37,0.0,-8.0,-1,0.42857142857142855,1.1428571428571428,0.37,1.3513513513513513,0.245,0.6621621621621622,0.38,0.3044739355341321,1.6540501058985995,0.0,0.0014285714285714286,0.05285714285714286,1.3513513513513513,0.05285714285714286,-2.967741935483871,0.14285714285714285,-0.0,0.02531645569620253,0.009367088607594937,1.0,0.37,-0.06451612903225806,1.0
1580,-0.27,-1.0,0.0,0.0,123.0,0.15,-2.0,-2.0,-2.0,1.0,0.0,-2.0,0.0,-3.0,2.0,-0.0199999999999999,-0.25,0.0,111.0,26.0,97.0,6.0,0.17,-3.0,-0.43,-6.0,0.0,0.0,-2.0,0.4399999999999999,1.0,2.0,-5.0,0.0,-6.0,-6.0,-0.2199999999999999,0.0,0.0,-2.0,-0.35,0.0,24.0,1.075610172384366,0.0,1,0.0571722857716369,0.0362177911400147,0.1449658206724512,2.3625,2.325,4.5,2.4,2.36875,4.7125,-0.193092177427923,-0.1939970265907843,0.6578525834293821,-1.0499379656449788,-0.9830449826989804,-0.2394300186108018,0.2000000000000001,0.125,0.5666666666666664,2.349249680715198,2.327777777777777,4.568518518518519,0.4065478235845173,1,7,4,3,3,1,1,10,0.6,0.2,0.2,2,0,0,1.4,0.8,3,0,1.0,0.4,4,10,-6,0,1,4,1,0.0,0.2,0.8,0,0,5,0.8,2.0,0,2,0.6,1.0,-0.27,0.27,-2.0,0.0,9,1.75,0.4,0.27,-0.0,0.0,-0.0,0.0199999999999999,0.2383558975841028,2.459735219298523,0.0,-0.0625,-0.011250000000000001,-0.0,-0.011250000000000001,0.26804123711340205,0.0,-0.08333333333333333,-0.009009009009009009,-0.0024324324324324327,-0.0,0.09000000000000001,-0.010309278350515464,-0.0
1581,0.84,8.0,0.0,-1.0,125.0,0.26,2.0,-1.0,4.0,4.0,-1.0,5.0,0.0,2.0,6.0,1.0699999999999998,-0.24,-0.2999999999999999,114.0,43.0,82.0,10.0,0.4,4.0,0.0199999999999999,7.0,-2.0,0.0,-1.0,0.3299999999999999,2.0,-5.0,-16.0,0.0,13.0,0.0,0.0,13.0,0.42,4.0,0.0,-1.0,32.0,1.081699346405229,0.0,2,0.0644511691098816,0.1721207489986818,0.0581510335224106,3.0,3.6,2.125,3.0,3.8,2.2,0.0839914387909162,0.4243942049334772,-0.1687678724636614,-0.9446154969255618,-1.0093938973643586,-1.5460308637622382,0.2250000000000001,0.6000000000000001,0.1500000000000003,2.9698067632850247,3.657973459289249,2.1378787878787886,0.2550465193292111,2,5,4,1,2,1,2,7,0.4,0.2,0.4,0,1,3,1.0,0.8,2,3,0.4,0.6,1,4,-3,1,1,3,4,0.2,0.2,0.6,0,2,2,0.2,0.8,2,4,0.2,0.6,0.84,0.105,0.0,-5.0,3,1.25,0.25,0.105,-1.1904761904761905,0.2999999999999999,-0.357142857142857,0.13374999999999998,0.294722951630974,3.920853351106555,-1.0,-0.017142857142857144,0.02625,-1.1904761904761905,0.02625,0.524390243902439,0.0,0.0625,0.07017543859649122,0.007368421052631579,-0.25,0.21,0.0975609756097561,0.0
1582,-0.19,1.0,-1.0,0.0,110.0,0.13,-2.0,1.0,3.0,1.0,-1.0,1.0,0.0,1.0,0.0,-0.31,0.12,-0.83,118.0,75.0,35.0,10.0,0.2,2.0,0.0,-2.0,-3.0,0.0,3.0,0.6699999999999999,-4.0,-1.0,-15.0,0.0,11.0,2.0,0.08,9.0,0.42,1.0,-0.6,-1.0,30.0,1.0747474747474748,0.0,2,0.0865645040299792,0.0961817053658038,0.0566858302625683,3.0,2.75,2.647058823529412,3.025,2.860576923076924,2.7,-0.273741129694768,0.0788567445311056,0.7172741386296548,-1.3498009516197669,-1.4325827509189075,-0.3332628496229519,0.2526315789473687,0.2749999999999999,0.1999999999999997,2.943508771929824,2.7414102564102563,2.66813725490196,0.0648459144713612,2,10,5,5,3,1,1,10,0.6,0.2,0.2,3,0,0,2.0,1.0,2,1,0.8,0.6,7,12,-5,0,1,4,1,0.0,0.2,0.8,0,3,5,1.4,2.4,0,1,0.8,1.0,-0.19,-0.19,-5.0,2.0,9,2.0,0.5833333333333334,-0.19,5.2631578947368425,0.83,4.368421052631579,-0.31,0.2394320396583513,15.421171991361827,0.6666666666666666,0.00923076923076923,-0.006333333333333333,5.2631578947368425,-0.006333333333333333,2.142857142857143,-0.03333333333333333,-0.06666666666666667,0.00847457627118644,-0.0016101694915254237,-0.5,-0.095,0.02857142857142857,-1.0
